score,title,url
4.7,Mouse de juego inalámbrico Redragon  M601WL-BA negro y rojo,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=4TfJT8QNI%2FJiJZ7FtyMRuyQDC%2B%2BQplOjwTd3OBaBFB4aFzzsUcGCtP7La4f7pfLoVCh74y2AmI2oxGfFSXaT9dgx3xenugNaXRtq8s2rB9R3hCBLeN7WCwwOl%2BtLGOkBG1GfNdMXqNDUTrVjAIw9lzk9SHnUnUylrE7fXYxqcXhINY6UIWWH1XFK57dgWPfzMBjhXIxcJC3Q7J9DX%2FS52%2FHorxqnwtiLXD76F8%2BGlzYjhBnswS2Yw8JriQUXKpDj%2B3Jc0LtsnvBtSe4o3oV9IWOr%2FIpQ1GWpj%2FTNQ4iAfPokjsjKNnvW%2FivdwEYIJQzU9dacNyMN%2FS%2B4Sx0K%2FOoXf2gy41VDLdk3Jjr9Jqb0%2F9ZM9RDyXwQBji73cbfCa6LAaadsXdqif8eAOjQNI5cP6FJUrV91UgV6akzayghwaIyqsCimQ5aX4kNalfNQqQPFNSf890jbJmNAkQZgKyA4KuzIv36nXsN1KdAKGp4SWBSR6MzA2QJd554G5yyt%2BbEghmkqvBL%2B3JSqYo4V9tE6eHZQp4zOsVSAzHHEA%2FBn%2FP6kC%2Blc7l2l958L1eF2RNUMRrVoH0mL8s%2B8YU1Nm46y5Skl1%2FuvFh4gir9JGfZDtZ75EVfGiveYi4Jt7%2B%2Fm31%2B%2Butm%2BiUutLkDeuGm38SURA%2F2VHu9EAwGs84bwne1V1QUt%2FzPfr9IejZL0oA59U7Xmzv3909eanxDkdi%2BkfCvOzgK3SgajkoaoJCfFmUbSbCxuh%2FHXNm1qm8S%2F8jLPtN5WYPOg1q3Luw%2BhC%2BR7urcwdub8dzQPHul19g6ghLwVC6CyNTvGV3DooJFgnyVcN7u8CTsjKK9S3bQHpCT%2Bo9t8qAFdqkP3g8iytPomSG4bqwO%2F5FolJx%2BNtzHIo0glZr41xFVA2QZoyYIbZvkga7ynLqe3Yg4FMMPKpgkpVjtySHWPgv9mAqgFcMc0XzfjokV6u%2Bk5HUcj%2FpwgAyd7fGNHQDlMQgyeus6PZSpiJ25ipCPQNIoJGs54ffJ8PYkYS9HdIQR4Wbnu3AkQdLEbS%2FMhlkLmfowXlZ9%2BbaWwceHKYisri8XHVlfoRoYJyFLqSnM7R%2FDq24dYnaVwrj2OBtA31C6iGjLAOO2iApohsVuJLFJkeaXtY2eKfrMmy%2Br1eBGTQOr%2FIrLNknkFav6FjYY%2F%2BuGkxPduDF2xQHe3JAiqUIYZJxrJpk8YURwMEnjveI8Hcn5YGKJ%2FN4Q39LSqD%2F6rxxHLivJvdkAZ8O2CfU3gxgKMDahKxWlX9I3ExZm4Wd6EdBK%2BNxth%2BYHe24bTLOOm%2BTIVumtsKVpvyI%2FJ%2BEvzmWL75M3xvRUrEpQJuPgDhH3xEOVeht5%2Bf1Ars5AaKgPaUeli%2F358ddeRNIsKt5CVEXBRjEyUwScFQEjaaHCM1khb4UKyytsfu8JwERV5lEeDk38FQMY%2BC%2FLpovfGNnyJgyIx5J%2F%2BiQLyuNoTTcwfCep%2B0hb7CbDvUN7bo2cAC7hsbeowSyqgIFwlI7lTJW5uOWDSbtDHAfxMICN5JeTcJjERo9%2FtXU1zX%2FoAzxwM4qjPxajeWcTToCgrrdq%2FqfawoKfqSc0Zb6fEMMPsWHc8%2Fa3de38WaYmiVUtjvgtBmoBEWQiV9dNDSE1YRELFcIJYey%2F%2F%2Bs%2BeIw4ux7gphDp1XF8cPKsbKebm2FJy%2BvdtsGq9hS6e0lTXpjtoBcSBhNfmilomxx73HSWq8FFWZgtyX7eUrZ6GBQpkSl36CL%2Bn%2BoLGMUT%2FlBr%2F6RCtNev1pzPOVXriIJIaY7N1u4ZxzZG4xSdqpRrTna7HMD48Bof0eO2sz7Z93MNgNT9OncZMX5kLSg%3D%3D
4.8,Mouse de juego Redragon  Dagger M715 negro,https://www.mercadolibre.com.ar/mouse-de-juego-redragon-dagger-m715-negro/p/MLA9314709?pdp_filters=category:MLA1714#searchVariation=MLA9314709&position=19&search_layout=stack&type=product&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse de juego Redragon  Nothosaur M606 black y red,https://www.mercadolibre.com.ar/mouse-de-juego-redragon-nothosaur-m606-black-y-red/p/MLA10805863?pdp_filters=category:MLA1714#searchVariation=MLA10805863&position=21&search_layout=stack&type=product&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse Gamer Redragon Cobra White M711-w Blanco Rgb 10000 Dpi,https://articulo.mercadolibre.com.ar/MLA-929760736-mouse-gamer-redragon-cobra-white-m711-w-blanco-rgb-10000-dpi-_JM?searchVariation=91283062379#searchVariation=91283062379&position=33&search_layout=stack&type=item&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse Gamer De Juego Redragon Cobra M711 White,https://articulo.mercadolibre.com.ar/MLA-913911158-mouse-gamer-de-juego-redragon-cobra-m711-white-_JM?searchVariation=80105016410#searchVariation=80105016410&position=47&search_layout=stack&type=item&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse Gamer Redragon M610 Gainer 3200dpi Optico Usb,https://articulo.mercadolibre.com.ar/MLA-898586463-mouse-gamer-redragon-m610-gainer-3200dpi-optico-usb-_JM?searchVariation=69133054917#searchVariation=69133054917&position=27&search_layout=stack&type=item&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse Gamer Redragon Cobra M711 24000dpi Rgb Usb Pc,https://articulo.mercadolibre.com.ar/MLA-685837650-mouse-gamer-redragon-cobra-m711-24000dpi-rgb-usb-pc-_JM?searchVariation=36792550485#searchVariation=36792550485&position=28&search_layout=stack&type=item&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.4,Mouse de juego inalámbrico Redragon  Mirage M690 negro y rojo,https://www.mercadolibre.com.ar/mouse-de-juego-inalambrico-redragon-mirage-m690-negro-y-rojo/p/MLA8812135?pdp_filters=category:MLA1714#searchVariation=MLA8812135&position=6&search_layout=stack&type=product&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.7,Mouse De Juego Redragon Invader M719 Negro,https://articulo.mercadolibre.com.ar/MLA-904652816-mouse-de-juego-redragon-invader-m719-negro-_JM?searchVariation=76113881714#searchVariation=76113881714&position=52&search_layout=stack&type=item&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse Gamer Redragon Storm Elite Rgb M988w 16000 Dpi White,https://articulo.mercadolibre.com.ar/MLA-925231636-mouse-gamer-redragon-storm-elite-rgb-m988w-16000-dpi-white-_JM?searchVariation=87811716741#searchVariation=87811716741&position=25&search_layout=stack&type=item&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse de juego Redragon  Cobra Chroma M711 negro,https://www.mercadolibre.com.ar/mouse-de-juego-redragon-cobra-chroma-m711-negro/p/MLA8752191?pdp_filters=category:MLA1714#searchVariation=MLA8752191&position=10&search_layout=stack&type=product&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
4.8,Mouse de juego Redragon  Storm Elite M988 black,https://www.mercadolibre.com.ar/mouse-de-juego-redragon-storm-elite-m988-black/p/MLA16111518?pdp_filters=category:MLA1714#searchVariation=MLA16111518&position=2&search_layout=stack&type=product&tracking_id=e6bf6000-7168-4463-a4ba-55344cf0da98
